DIA,MES,HORA,MIN,Vlo_change,Emp_change,temporada_alta,periodo_dia,DIANOM,MESNOM,Des_I,TIPOVUELO,OPERA,atraso_15
2,1,17,45,0,0,1,tarde,Lunes,Ene,SCFA,N,Sky Airline,0
2,1,17,45,0,1,1,tarde,Lunes,Ene,SCSE,N,Grupo LATAM,0
2,1,17,55,0,1,1,tarde,Lunes,Ene,SCIE,N,Grupo LATAM,0
2,1,18,0,0,0,1,tarde,Lunes,Ene,SCAT,N,Sky Airline,0
2,1,18,0,0,0,1,tarde,Lunes,Ene,SCDA,N,Grupo LATAM,0
2,1,18,0,0,0,1,tarde,Lunes,Ene,SCCF,N,Sky Airline,0
2,1,18,10,0,0,1,tarde,Lunes,Ene,SCCF,N,Grupo LATAM,0
2,1,18,25,0,0,1,tarde,Lunes,Ene,SCIP,N,Grupo LATAM,0
2,1,18,35,0,1,1,tarde,Lunes,Ene,SCQP,N,Grupo LATAM,0
2,1,18,40,0,0,1,tarde,Lunes,Ene,SCDA,N,Sky Airline,0
2,1,18,45,0,1,1,tarde,Lunes,Ene,SCAT,N,Grupo LATAM,0
2,1,18,55,0,0,1,tarde,Lunes,Ene,SACO,I,Sky Airline,0
2,1,19,0,0,0,1,noche,Lunes,Ene,SBGL,I,Grupo LATAM,1
2,1,19,5,0,1,1,noche,Lunes,Ene,SCTE,N,Grupo LATAM,0
2,1,19,15,0,0,1,noche,Lunes,Ene,SCSE,N,Sky Airline,0
2,1,19,20,0,0,1,noche,Lunes,Ene,SCTE,N,Sky Airline,0
2,1,19,25,0,0,1,noche,Lunes,Ene,SAEZ,I,Aerolineas Argentinas,0
2,1,19,30,0,0,1,noche,Lunes,Ene,SBGR,I,Grupo LATAM,0
2,1,19,30,0,0,1,noche,Lunes,Ene,SCIE,N,Sky Airline,0
2,1,19,35,0,0,1,noche,Lunes,Ene,SCDA,N,Grupo LATAM,0
2,1,19,50,0,1,1,noche,Lunes,Ene,SPJC,I,Grupo LATAM,0
2,1,19,55,0,0,1,noche,Lunes,Ene,LEMD,I,Grupo LATAM,0
2,1,20,0,0,0,1,noche,Lunes,Ene,SCCF,N,Grupo LATAM,0
2,1,20,0,0,0,1,noche,Lunes,Ene,SCFA,N,Grupo LATAM,0
2,1,20,0,0,0,1,noche,Lunes,Ene,SCAR,N,Sky Airline,0
2,1,20,5,0,0,1,noche,Lunes,Ene,SBGR,I,Grupo LATAM,1
2,1,20,10,0,0,1,noche,Lunes,Ene,SPJC,I,Grupo LATAM,1
2,1,20,10,0,1,1,noche,Lunes,Ene,SCIE,N,Grupo LATAM,0
2,1,20,15,0,0,1,noche,Lunes,Ene,SABE,I,Grupo LATAM,0
2,1,20,25,0,1,1,noche,Lunes,Ene,SCFA,N,Grupo LATAM,0
2,1,20,40,0,1,1,noche,Lunes,Ene,SCCF,N,Grupo LATAM,0
2,1,20,40,0,0,1,noche,Lunes,Ene,SPJC,I,Grupo LATAM,1
2,1,20,45,0,1,1,noche,Lunes,Ene,SCAR,N,Grupo LATAM,0
2,1,20,55,0,1,1,noche,Lunes,Ene,SCTE,N,Grupo LATAM,0
2,1,21,5,0,0,1,noche,Lunes,Ene,SCDA,N,Sky Airline,0
2,1,21,10,0,0,1,noche,Lunes,Ene,CYYZ,I,Air Canada,1
2,1,21,10,0,0,1,noche,Lunes,Ene,SAEZ,I,Sky Airline,0
2,1,21,30,0,0,1,noche,Lunes,Ene,SCDA,N,Grupo LATAM,0
2,1,21,50,0,0,1,noche,Lunes,Ene,KATL,I,Delta Air,0
2,1,21,50,0,0,1,noche,Lunes,Ene,KJFK,I,Grupo LATAM,0
2,1,21,55,0,1,1,noche,Lunes,Ene,SCFA,N,Grupo LATAM,0
2,1,22,0,0,0,1,noche,Lunes,Ene,KMIA,I,American Airlines,0
2,1,22,10,0,0,1,noche,Lunes,Ene,SUMU,I,Grupo LATAM,0
2,1,22,30,0,0,1,noche,Lunes,Ene,KDFW,I,American Airlines,0
2,1,22,30,0,0,1,noche,Lunes,Ene,SPJC,I,Grupo LATAM,0
2,1,22,30,0,0,1,noche,Lunes,Ene,SABE,I,Aerolineas Argentinas,0
2,1,22,40,0,0,1,noche,Lunes,Ene,KIAH,I,United Airlines,0
2,1,22,40,0,0,1,noche,Lunes,Ene,SPJC,I,Sky Airline,0
2,1,23,0,0,0,1,noche,Lunes,Ene,KJFK,I,Grupo LATAM,0
3,1,23,25,0,0,1,noche,Martes,Ene,SCAR,N,Grupo LATAM,1
2,1,23,30,0,0,1,noche,Lunes,Ene,KMIA,I,American Airlines,0
2,1,23,35,0,0,1,noche,Lunes,Ene,KMIA,I,Grupo LATAM,0
2,1,23,45,0,0,1,noche,Lunes,Ene,MMMX,I,Grupo LATAM,0
2,1,23,55,0,0,1,noche,Lunes,Ene,SAEZ,I,Grupo LATAM,0
3,1,0,5,0,0,1,noche,Martes,Ene,NZAA,I,Grupo LATAM,0
3,1,0,15,0,0,1,noche,Martes,Ene,MMMX,I,Aeromexico,0
3,1,1,15,1,1,1,noche,Martes,Ene,SPJC,I,Latin American Wings,1
3,1,1,15,0,0,1,noche,Martes,Ene,SKBO,I,Grupo LATAM,0
3,1,1,23,0,0,1,noche,Martes,Ene,MPTO,I,Copa Air,0
3,1,1,33,0,0,1,noche,Martes,Ene,SKBO,I,Avianca,0
3,1,1,42,0,0,1,noche,Martes,Ene,MPTO,I,Copa Air,0
3,1,1,50,0,1,1,noche,Martes,Ene,SCAR,N,Grupo LATAM,0
3,1,2,0,0,0,1,noche,Martes,Ene,SCCI,N,Grupo LATAM,0
3,1,3,10,0,0,1,noche,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,4,0,0,1,1,noche,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,4,25,0,0,1,noche,Martes,Ene,SCAR,N,Grupo LATAM,0
3,1,4,50,0,0,1,noche,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,4,55,0,0,1,noche,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,4,55,0,1,1,noche,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,5,10,0,0,1,mañana,Martes,Ene,SCDA,N,Sky Airline,0
3,1,5,15,0,1,1,mañana,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,5,20,0,0,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,5,40,0,0,1,mañana,Martes,Ene,SCAR,N,Sky Airline,0
3,1,5,50,0,0,1,mañana,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,5,51,0,0,1,mañana,Martes,Ene,MPTO,I,Copa Air,0
3,1,5,55,0,0,1,mañana,Martes,Ene,SPJC,I,Sky Airline,0
3,1,6,5,0,0,1,mañana,Martes,Ene,SCFA,N,Sky Airline,0
3,1,6,10,0,0,1,mañana,Martes,Ene,SBGR,I,Gol Trans,0
3,1,6,15,0,1,1,mañana,Martes,Ene,SCCI,N,Grupo LATAM,0
3,1,6,25,0,0,1,mañana,Martes,Ene,SCDA,N,Grupo LATAM,1
3,1,6,25,0,0,1,mañana,Martes,Ene,SCTE,N,Sky Airline,0
3,1,6,30,0,0,1,mañana,Martes,Ene,SCCF,N,Sky Airline,0
3,1,6,40,0,0,1,mañana,Martes,Ene,SCIE,N,Sky Airline,0
3,1,6,40,0,0,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,6,45,0,0,1,mañana,Martes,Ene,SLLP,I,Grupo LATAM,0
3,1,6,45,0,1,1,mañana,Martes,Ene,SCCF,N,Grupo LATAM,1
3,1,6,50,0,0,1,mañana,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,6,55,0,1,1,mañana,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,7,5,0,1,1,mañana,Martes,Ene,SABE,I,Grupo LATAM,0
3,1,7,14,0,1,1,mañana,Martes,Ene,SPJC,I,Avianca,0
3,1,7,15,0,1,1,mañana,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,7,20,0,0,1,mañana,Martes,Ene,SCAT,N,Sky Airline,0
3,1,7,20,0,0,1,mañana,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,7,25,0,0,1,mañana,Martes,Ene,SCAT,N,Grupo LATAM,0
3,1,7,30,0,0,1,mañana,Martes,Ene,SCFA,N,Sky Airline,0
3,1,7,35,0,1,1,mañana,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,7,50,0,0,1,mañana,Martes,Ene,SBGL,I,Grupo LATAM,0
3,1,7,50,0,0,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,7,55,0,1,1,mañana,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,8,0,0,0,1,mañana,Martes,Ene,SCQP,N,Sky Airline,0
3,1,8,0,0,1,1,mañana,Martes,Ene,SCQP,N,Grupo LATAM,0
3,1,8,0,0,0,1,mañana,Martes,Ene,SABE,I,Grupo LATAM,0
3,1,8,0,0,0,1,mañana,Martes,Ene,SCCI,N,Sky Airline,0
3,1,8,5,0,0,1,mañana,Martes,Ene,SAEZ,I,Sky Airline,0
3,1,8,15,0,0,1,mañana,Martes,Ene,SAEZ,I,Grupo LATAM,0
3,1,8,20,0,0,1,mañana,Martes,Ene,SKBO,I,Grupo LATAM,0
3,1,8,25,0,0,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,8,30,0,0,1,mañana,Martes,Ene,SUMU,I,Sky Airline,0
3,1,8,30,0,0,1,mañana,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,8,30,0,0,1,mañana,Martes,Ene,SKBO,I,Avianca,1
3,1,8,35,0,1,1,mañana,Martes,Ene,SCSE,N,Grupo LATAM,0
3,1,8,40,0,0,1,mañana,Martes,Ene,SBGR,I,Grupo LATAM,1
3,1,8,50,0,0,1,mañana,Martes,Ene,SUMU,I,Grupo LATAM,0
3,1,8,55,0,0,1,mañana,Martes,Ene,SCTE,N,Sky Airline,0
3,1,8,55,0,1,1,mañana,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,9,10,0,0,1,mañana,Martes,Ene,SAME,I,Grupo LATAM,0
3,1,9,15,0,0,1,mañana,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,9,20,0,0,1,mañana,Martes,Ene,SABE,I,Aerolineas Argentinas,0
3,1,9,20,0,0,1,mañana,Martes,Ene,SAEZ,I,Grupo LATAM,0
3,1,9,30,0,0,1,mañana,Martes,Ene,SACO,I,Grupo LATAM,0
3,1,9,40,0,1,1,mañana,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,9,50,0,0,1,mañana,Martes,Ene,SCSE,N,Sky Airline,0
3,1,10,0,0,0,1,mañana,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,10,0,0,1,1,mañana,Martes,Ene,SCJO,N,Grupo LATAM,0
3,1,10,0,0,1,1,mañana,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,10,10,0,0,1,mañana,Martes,Ene,SACO,I,Grupo LATAM,1
3,1,10,25,0,0,1,mañana,Martes,Ene,SCPQ,N,Grupo LATAM,0
3,1,10,35,0,0,1,mañana,Martes,Ene,SABE,I,Aerolineas Argentinas,0
3,1,10,55,0,0,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,10,55,0,0,1,mañana,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,11,0,0,1,1,mañana,Martes,Ene,SCSE,N,Grupo LATAM,0
3,1,11,0,0,1,1,mañana,Martes,Ene,SPJC,I,Latin American Wings,1
3,1,11,5,0,0,1,mañana,Martes,Ene,SCDA,N,Sky Airline,0
3,1,11,5,0,0,1,mañana,Martes,Ene,SCNT,N,Grupo LATAM,0
3,1,11,25,0,0,1,mañana,Martes,Ene,SAME,I,Grupo LATAM,0
3,1,11,35,0,1,1,mañana,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,11,45,0,0,1,mañana,Martes,Ene,SCCF,N,Sky Airline,0
3,1,11,55,0,1,1,mañana,Martes,Ene,SCQP,N,Grupo LATAM,0
3,1,12,5,0,0,1,tarde,Martes,Ene,SCFA,N,Sky Airline,0
3,1,12,5,0,1,1,tarde,Martes,Ene,SCBA,N,Grupo LATAM,0
3,1,12,8,0,0,1,tarde,Martes,Ene,MPTO,I,Copa Air,0
3,1,12,15,0,0,1,tarde,Martes,Ene,SBGL,I,Grupo LATAM,0
3,1,12,25,0,1,1,tarde,Martes,Ene,SCCF,N,Grupo LATAM,1
3,1,12,30,0,0,1,tarde,Martes,Ene,SBGR,I,Grupo LATAM,1
3,1,12,30,0,0,1,tarde,Martes,Ene,SCNT,N,Sky Airline,0
3,1,12,30,0,0,1,tarde,Martes,Ene,SCQP,N,Sky Airline,0
3,1,12,35,0,1,1,tarde,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,12,45,0,0,1,tarde,Martes,Ene,SAEZ,I,K.L.M.,0
3,1,12,45,0,0,1,tarde,Martes,Ene,LIRF,I,Alitalia,0
3,1,12,55,0,1,1,tarde,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,13,15,0,0,1,tarde,Martes,Ene,SCAR,N,Sky Airline,0
3,1,13,15,0,0,1,tarde,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,13,20,0,0,1,tarde,Martes,Ene,SCTE,N,Sky Airline,0
3,1,13,20,0,1,1,tarde,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,13,25,0,0,1,tarde,Martes,Ene,SBGL,I,Grupo LATAM,0
3,1,13,35,0,1,1,tarde,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,13,35,0,0,1,tarde,Martes,Ene,SAEZ,I,Air Canada,1
3,1,13,35,0,1,1,tarde,Martes,Ene,YSSY,I,Qantas Airways,1
3,1,13,35,0,0,1,tarde,Martes,Ene,SAEZ,I,Sky Airline,1
3,1,13,40,0,1,1,tarde,Martes,Ene,SABE,I,Grupo LATAM,1
3,1,13,40,0,0,1,tarde,Martes,Ene,LEMD,I,Iberia,0
3,1,13,45,0,1,1,tarde,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,13,50,0,0,1,tarde,Martes,Ene,SCBA,N,Grupo LATAM,0
3,1,13,50,0,0,1,tarde,Martes,Ene,SGAS,I,Grupo LATAM,0
3,1,14,5,0,1,1,tarde,Martes,Ene,SCVD,N,Grupo LATAM,0
3,1,14,10,0,1,1,tarde,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,14,20,0,0,1,tarde,Martes,Ene,SBGR,I,Gol Trans,1
3,1,14,25,0,0,1,tarde,Martes,Ene,LFPG,I,Air France,0
3,1,14,25,0,0,1,tarde,Martes,Ene,SCFA,N,Sky Airline,0
3,1,14,30,0,0,1,tarde,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,14,50,0,0,1,tarde,Martes,Ene,SCVD,N,Sky Airline,0
3,1,14,50,0,0,1,tarde,Martes,Ene,SUMU,I,Grupo LATAM,0
3,1,15,5,0,0,1,tarde,Martes,Ene,SPJC,I,Grupo LATAM,1
3,1,15,10,0,0,1,tarde,Martes,Ene,SPJC,I,Sky Airline,0
3,1,15,20,0,0,1,tarde,Martes,Ene,SAME,I,Grupo LATAM,1
3,1,15,35,0,0,1,tarde,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,15,35,0,0,1,tarde,Martes,Ene,SAEZ,I,Grupo LATAM,0
3,1,15,40,0,1,1,tarde,Martes,Ene,SCAR,N,Grupo LATAM,0
3,1,15,40,0,0,1,tarde,Martes,Ene,SCAT,N,Grupo LATAM,0
3,1,15,50,0,0,1,tarde,Martes,Ene,SCCF,N,Sky Airline,0
3,1,15,55,0,1,1,tarde,Martes,Ene,SCCI,N,Grupo LATAM,0
3,1,16,5,0,0,1,tarde,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,16,10,0,1,1,tarde,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,16,16,0,0,1,tarde,Martes,Ene,SKBO,I,Avianca,0
3,1,16,20,0,1,1,tarde,Martes,Ene,SPJC,I,Grupo LATAM,1
3,1,16,25,0,0,1,tarde,Martes,Ene,SCQP,N,Sky Airline,0
3,1,16,40,0,0,1,tarde,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,16,45,0,0,1,tarde,Martes,Ene,SABE,I,Aerolineas Argentinas,1
3,1,17,0,0,0,1,tarde,Martes,Ene,SCSE,N,Sky Airline,0
3,1,17,10,0,1,1,tarde,Martes,Ene,SEGU,I,Grupo LATAM,0
3,1,17,15,0,0,1,tarde,Martes,Ene,SABE,I,Grupo LATAM,0
3,1,17,15,0,1,1,tarde,Martes,Ene,SCSE,N,Grupo LATAM,0
3,1,17,25,0,1,1,tarde,Martes,Ene,SCQP,N,Grupo LATAM,0
3,1,17,30,0,0,1,tarde,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,17,40,0,0,1,tarde,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,17,45,0,0,1,tarde,Martes,Ene,SCFA,N,Sky Airline,0
3,1,18,0,0,0,1,tarde,Martes,Ene,SCCF,N,Sky Airline,0
3,1,18,0,0,1,1,tarde,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,18,0,0,0,1,tarde,Martes,Ene,SCAT,N,Sky Airline,0
3,1,18,5,0,0,1,tarde,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,18,15,0,0,1,tarde,Martes,Ene,SBGL,I,Grupo LATAM,0
3,1,18,20,0,1,1,tarde,Martes,Ene,SCCI,N,Grupo LATAM,0
3,1,18,40,0,0,1,tarde,Martes,Ene,SCDA,N,Sky Airline,0
3,1,18,40,0,1,1,tarde,Martes,Ene,SCQP,N,Grupo LATAM,0
3,1,18,45,0,1,1,tarde,Martes,Ene,SCAT,N,Grupo LATAM,0
3,1,18,45,0,0,1,tarde,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,18,55,0,0,1,tarde,Martes,Ene,SACO,I,Sky Airline,0
3,1,19,15,0,1,1,noche,Martes,Ene,SCSE,N,Grupo LATAM,0
3,1,19,20,0,0,1,noche,Martes,Ene,SCTE,N,Sky Airline,0
3,1,19,25,0,0,1,noche,Martes,Ene,SAEZ,I,Aerolineas Argentinas,1
3,1,19,30,0,0,1,noche,Martes,Ene,SCIE,N,Sky Airline,0
3,1,19,30,0,0,1,noche,Martes,Ene,SBGR,I,Grupo LATAM,0
3,1,19,35,0,0,1,noche,Martes,Ene,SCDA,N,Grupo LATAM,1
3,1,19,35,0,0,1,noche,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,19,40,0,1,1,noche,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,19,50,1,0,1,noche,Martes,Ene,SPJC,I,Grupo LATAM,1
3,1,19,55,0,0,1,noche,Martes,Ene,LEMD,I,Grupo LATAM,0
3,1,20,0,0,1,1,noche,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,20,0,0,0,1,noche,Martes,Ene,SCAR,N,Sky Airline,0
3,1,20,10,0,0,1,noche,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,20,10,0,1,1,noche,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,20,10,0,0,1,noche,Martes,Ene,SCDA,N,Sky Airline,0
3,1,20,15,0,0,1,noche,Martes,Ene,SABE,I,Grupo LATAM,0
3,1,20,20,0,1,1,noche,Martes,Ene,SCIE,N,Grupo LATAM,0
3,1,20,40,0,0,1,noche,Martes,Ene,SCDA,N,Grupo LATAM,0
3,1,20,40,0,1,1,noche,Martes,Ene,SCCF,N,Grupo LATAM,0
3,1,20,55,0,1,1,noche,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,21,5,0,1,1,noche,Martes,Ene,SCTE,N,Grupo LATAM,0
3,1,21,10,0,0,1,noche,Martes,Ene,CYYZ,I,Air Canada,1
3,1,21,10,0,0,1,noche,Martes,Ene,SAEZ,I,Sky Airline,0
3,1,21,40,0,1,1,noche,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,21,50,0,0,1,noche,Martes,Ene,KATL,I,Delta Air,0
3,1,21,50,0,0,1,noche,Martes,Ene,SCDA,N,Grupo LATAM,1
3,1,22,0,0,0,1,noche,Martes,Ene,KMIA,I,American Airlines,0
3,1,22,10,0,0,1,noche,Martes,Ene,SUMU,I,Grupo LATAM,1
3,1,22,10,0,1,1,noche,Martes,Ene,SCFA,N,Grupo LATAM,0
3,1,22,30,0,0,1,noche,Martes,Ene,KDFW,I,American Airlines,0
3,1,22,30,0,0,1,noche,Martes,Ene,SPJC,I,Grupo LATAM,0
3,1,22,30,0,0,1,noche,Martes,Ene,SABE,I,Aerolineas Argentinas,1
3,1,22,40,0,0,1,noche,Martes,Ene,SPJC,I,Sky Airline,0
3,1,22,40,0,0,1,noche,Martes,Ene,KIAH,I,United Airlines,0
3,1,22,45,0,0,1,noche,Martes,Ene,KMIA,I,Grupo LATAM,1
3,1,23,0,0,0,1,noche,Martes,Ene,KJFK,I,Grupo LATAM,1
3,1,23,30,0,0,1,noche,Martes,Ene,KMIA,I,American Airlines,0
4,1,23,35,0,0,1,noche,Miercoles,Ene,KMIA,I,Grupo LATAM,1
4,1,23,45,0,0,1,noche,Miercoles,Ene,MMMX,I,Grupo LATAM,1
4,1,23,55,0,0,1,noche,Miercoles,Ene,SAEZ,I,Grupo LATAM,0
4,1,23,55,0,0,1,noche,Miercoles,Ene,KLAX,I,Grupo LATAM,1
4,1,0,5,0,0,1,noche,Miercoles,Ene,NZAA,I,Grupo LATAM,1
4,1,0,15,0,0,1,noche,Miercoles,Ene,MMMX,I,Aeromexico,0
4,1,0,30,0,0,1,noche,Miercoles,Ene,KMCO,I,Grupo LATAM,1
4,1,1,15,0,0,1,noche,Miercoles,Ene,SKBO,I,Grupo LATAM,1
4,1,1,15,0,1,1,noche,Miercoles,Ene,SPJC,I,Latin American Wings,1
4,1,1,23,0,0,1,noche,Miercoles,Ene,MPTO,I,Copa Air,0
4,1,1,33,0,0,1,noche,Miercoles,Ene,SKBO,I,Avianca,0
4,1,1,42,0,0,1,noche,Miercoles,Ene,MPTO,I,Copa Air,0
4,1,1,50,0,1,1,noche,Miercoles,Ene,SCAR,N,Grupo LATAM,0
4,1,2,0,0,0,1,noche,Miercoles,Ene,SCCI,N,Grupo LATAM,0
4,1,2,5,0,0,1,noche,Miercoles,Ene,SBGL,I,Gol Trans,1
4,1,3,20,0,0,1,noche,Miercoles,Ene,MPTO,I,Copa Air,0
4,1,4,10,0,0,1,noche,Miercoles,Ene,SBGR,I,Grupo LATAM,0
4,1,4,50,0,0,1,noche,Miercoles,Ene,SCCF,N,Grupo LATAM,0
4,1,4,55,0,1,1,noche,Miercoles,Ene,SPJC,I,Grupo LATAM,0
4,1,5,10,0,0,1,mañana,Miercoles,Ene,SCDA,N,Grupo LATAM,0
4,1,5,10,0,0,1,mañana,Miercoles,Ene,SCDA,N,Sky Airline,0
4,1,5,15,0,1,1,mañana,Miercoles,Ene,SPJC,I,Grupo LATAM,1
4,1,5,40,0,0,1,mañana,Miercoles,Ene,SBFL,I,Grupo LATAM,0
4,1,5,40,0,0,1,mañana,Miercoles,Ene,SCAR,N,Sky Airline,0
4,1,5,51,0,0,1,mañana,Miercoles,Ene,MPTO,I,Copa Air,0
4,1,5,55,0,0,1,mañana,Miercoles,Ene,SPJC,I,Sky Airline,1
4,1,6,5,0,0,1,mañana,Miercoles,Ene,SCFA,N,Sky Airline,0
4,1,6,5,0,0,1,mañana,Miercoles,Ene,SCFA,N,Grupo LATAM,1
4,1,6,10,0,0,1,mañana,Miercoles,Ene,SBGR,I,Gol Trans,0
4,1,6,25,0,0,1,mañana,Miercoles,Ene,SCTE,N,Sky Airline,0
4,1,6,30,0,0,1,mañana,Miercoles,Ene,SCCF,N,Sky Airline,0
4,1,6,30,0,1,1,mañana,Miercoles,Ene,SCCI,N,Grupo LATAM,0
4,1,6,40,0,0,1,mañana,Miercoles,Ene,SCDA,N,Grupo LATAM,1
4,1,6,40,0,0,1,mañana,Miercoles,Ene,SCIE,N,Sky Airline,0
4,1,6,40,0,1,1,mañana,Miercoles,Ene,SCIE,N,Grupo LATAM,0
4,1,6,45,0,1,1,mañana,Miercoles,Ene,SCCF,N,Grupo LATAM,0
4,1,6,45,0,0,1,mañana,Miercoles,Ene,SLLP,I,Grupo LATAM,0
4,1,7,0,0,1,1,mañana,Miercoles,Ene,SPJC,I,Avianca,1
4,1,7,5,0,1,1,mañana,Miercoles,Ene,SABE,I,Grupo LATAM,1
4,1,7,10,0,1,1,mañana,Miercoles,Ene,SCTE,N,Grupo LATAM,0
4,1,7,15,0,0,1,mañana,Miercoles,Ene,SCAT,N,Grupo LATAM,0
4,1,7,20,0,0,1,mañana,Miercoles,Ene,SCAT,N,Sky Airline,0
4,1,7,25,0,0,1,mañana,Miercoles,Ene,SCDA,N,Grupo LATAM,0
4,1,7,30,0,0,1,mañana,Miercoles,Ene,SCFA,N,Sky Airline,0
4,1,7,35,0,1,1,mañana,Miercoles,Ene,SPJC,I,Grupo LATAM,1
4,1,7,45,0,0,1,mañana,Miercoles,Ene,SCFA,N,Grupo LATAM,0
4,1,7,50,0,1,1,mañana,Miercoles,Ene,SCTE,N,Grupo LATAM,0
4,1,7,50,0,0,1,mañana,Miercoles,Ene,SBGL,I,Grupo LATAM,0
4,1,8,0,0,0,1,mañana,Miercoles,Ene,SABE,I,Grupo LATAM,0
4,1,8,0,0,0,1,mañana,Miercoles,Ene,SCCI,N,Sky Airline,0
4,1,8,0,0,0,1,mañana,Miercoles,Ene,SCCF,N,Grupo LATAM,0
4,1,8,0,0,0,1,mañana,Miercoles,Ene,SCQP,N,Sky Airline,0
4,1,8,5,0,0,1,mañana,Miercoles,Ene,SAEZ,I,Sky Airline,0
4,1,8,15,0,0,1,mañana,Miercoles,Ene,SAEZ,I,Grupo LATAM,0
4,1,8,15,0,1,1,mañana,Miercoles,Ene,SCBA,N,Grupo LATAM,0
4,1,8,20,0,1,1,mañana,Miercoles,Ene,SCIE,N,Grupo LATAM,0
4,1,8,20,0,0,1,mañana,Miercoles,Ene,SKBO,I,Grupo LATAM,1
4,1,8,30,0,0,1,mañana,Miercoles,Ene,SUMU,I,Sky Airline,0
4,1,8,30,0,0,1,mañana,Miercoles,Ene,SBGR,I,Grupo LATAM,0
4,1,8,30,0,0,1,mañana,Miercoles,Ene,SCCF,N,Grupo LATAM,0
4,1,8,40,0,0,1,mañana,Miercoles,Ene,SBGR,I,Grupo LATAM,1
4,1,8,45,0,0,1,mañana,Miercoles,Ene,SCFA,N,Grupo LATAM,0
4,1,8,50,0,0,1,mañana,Miercoles,Ene,SUMU,I,Grupo LATAM,1
4,1,8,50,0,1,1,mañana,Miercoles,Ene,SCQP,N,Grupo LATAM,0
4,1,8,55,0,0,1,mañana,Miercoles,Ene,SCTE,N,Sky Airline,0
4,1,9,10,0,0,1,mañana,Miercoles,Ene,SAME,I,Grupo LATAM,0
4,1,9,15,0,0,1,mañana,Miercoles,Ene,SCAR,N,Grupo LATAM,0
4,1,9,15,0,0,1,mañana,Miercoles,Ene,SPJC,I,Grupo LATAM,0
4,1,9,20,0,0,1,mañana,Miercoles,Ene,SABE,I,Aerolineas Argentinas,1
4,1,9,20,0,0,1,mañana,Miercoles,Ene,SAEZ,I,Grupo LATAM,0
4,1,9,30,0,0,1,mañana,Miercoles,Ene,SACO,I,Grupo LATAM,1
4,1,9,30,0,1,1,mañana,Miercoles,Ene,SCSE,N,Grupo LATAM,0
4,1,9,35,0,0,1,mañana,Miercoles,Ene,SCIP,N,Grupo LATAM,0
4,1,9,50,0,0,1,mañana,Miercoles,Ene,SCSE,N,Sky Airline,0
4,1,9,55,0,0,1,mañana,Miercoles,Ene,KMIA,I,Grupo LATAM,0
